BenchmarkBackground,    2000,    938014 ns/op,  285317 B/op,    1565 allocs/op
BenchmarkInit,       1,27935282462 ns/op,3481125016 B/op,43478635 allocs/op
BenchmarkGeneExpression,     500,   5366462 ns/op,  399944 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1003986107 ns/op,  353128 B/op,    1738 allocs/op
BenchmarkStd,     500,   4867017 ns/op,  357853 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4463376 ns/op,  358225 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     80465 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    935598 ns/op,  285248 B/op,    1564 allocs/op
BenchmarkInit,       1,27972844843 ns/op,3481170280 B/op,43477857 allocs/op
BenchmarkGeneExpression,     500,   5336729 ns/op,  399992 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005682169 ns/op,  351784 B/op,    1737 allocs/op
BenchmarkStd,     500,   4424421 ns/op,  357926 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4460238 ns/op,  358043 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     79129 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    934598 ns/op,  285240 B/op,    1564 allocs/op
BenchmarkInit,       1,27949258909 ns/op,3480890696 B/op,43476257 allocs/op
BenchmarkGeneExpression,     500,   5436606 ns/op,  399954 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1006651071 ns/op,  355688 B/op,    1738 allocs/op
BenchmarkStd,     500,   4949186 ns/op,  358051 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4456858 ns/op,  358233 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     81985 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    935843 ns/op,  285240 B/op,    1564 allocs/op
BenchmarkInit,       1,28088209790 ns/op,3481058664 B/op,43477202 allocs/op
BenchmarkGeneExpression,     500,   5349985 ns/op,  399967 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005130698 ns/op,  355640 B/op,    1738 allocs/op
BenchmarkStd,     500,   4454766 ns/op,  357937 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4559620 ns/op,  358167 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     80575 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    936112 ns/op,  285321 B/op,    1565 allocs/op
BenchmarkInit,       1,27822254340 ns/op,3481482584 B/op,43480177 allocs/op
BenchmarkGeneExpression,     500,   5528376 ns/op,  399869 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1003968650 ns/op,  354744 B/op,    1738 allocs/op
BenchmarkStd,     500,   4969040 ns/op,  358325 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4438382 ns/op,  358019 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     82775 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    938128 ns/op,  285220 B/op,    1564 allocs/op
BenchmarkInit,       1,27886674589 ns/op,3480822168 B/op,43476031 allocs/op
BenchmarkGeneExpression,     500,   5391220 ns/op,  399776 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1004546786 ns/op,  356312 B/op,    1735 allocs/op
BenchmarkStd,     500,   5036231 ns/op,  357870 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4451728 ns/op,  357929 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     80442 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    938393 ns/op,  285228 B/op,    1564 allocs/op
BenchmarkInit,       1,28064686743 ns/op,3481275384 B/op,43479356 allocs/op
BenchmarkGeneExpression,     500,   5415242 ns/op,  399787 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005153789 ns/op,  354792 B/op,    1738 allocs/op
BenchmarkStd,     500,   4919353 ns/op,  357884 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4429299 ns/op,  358059 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     79032 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    940242 ns/op,  285256 B/op,    1564 allocs/op
BenchmarkInit,       1,27949603091 ns/op,3481301736 B/op,43478286 allocs/op
BenchmarkGeneExpression,     500,   5314588 ns/op,  400092 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1006861110 ns/op,  355560 B/op,    1737 allocs/op
BenchmarkStd,     500,   4431404 ns/op,  357854 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4487898 ns/op,  357959 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     80916 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    932492 ns/op,  285229 B/op,    1564 allocs/op
BenchmarkInit,       1,28298034780 ns/op,3481454216 B/op,43480205 allocs/op
BenchmarkGeneExpression,     500,   5424032 ns/op,  400045 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1003987830 ns/op,  357768 B/op,    1740 allocs/op
BenchmarkStd,     500,   4485921 ns/op,  357879 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4475126 ns/op,  357808 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     81580 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    938979 ns/op,  285233 B/op,    1564 allocs/op
BenchmarkInit,       1,27967974337 ns/op,3481447064 B/op,43480188 allocs/op
BenchmarkGeneExpression,     500,   5288091 ns/op,  399994 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005195428 ns/op,  356600 B/op,    1738 allocs/op
BenchmarkStd,     500,   4466928 ns/op,  357987 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4447606 ns/op,  357367 B/op,    1724 allocs/op
BenchmarkSetScale,   20000,     80350 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    937589 ns/op,  285233 B/op,    1564 allocs/op
BenchmarkInit,       1,27850742342 ns/op,3481512744 B/op,43480497 allocs/op
BenchmarkGeneExpression,     500,   5323693 ns/op,  400112 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005192936 ns/op,  398280 B/op,    1743 allocs/op
BenchmarkStd,     500,   4431857 ns/op,  357984 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4421016 ns/op,  358117 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     80226 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    932459 ns/op,  285239 B/op,    1564 allocs/op
BenchmarkInit,       1,28156155494 ns/op,3481421400 B/op,43479989 allocs/op
BenchmarkGeneExpression,     500,   5434471 ns/op,  399989 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1003658074 ns/op,  354712 B/op,    1737 allocs/op
BenchmarkStd,     500,   4473851 ns/op,  357961 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4565565 ns/op,  358182 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     82792 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    935191 ns/op,  285237 B/op,    1564 allocs/op
BenchmarkInit,       1,27937629179 ns/op,3481404136 B/op,43479839 allocs/op
BenchmarkGeneExpression,     500,   5329500 ns/op,  399910 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005093287 ns/op,  398248 B/op,    1741 allocs/op
BenchmarkStd,     500,   4455211 ns/op,  358114 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4473848 ns/op,  357863 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     82773 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    937359 ns/op,  285220 B/op,    1564 allocs/op
BenchmarkInit,       1,28204307049 ns/op,3481229784 B/op,43478194 allocs/op
BenchmarkGeneExpression,     500,   5337392 ns/op,  400112 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1006654131 ns/op,  353080 B/op,    1739 allocs/op
BenchmarkStd,     500,   4452323 ns/op,  358055 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4449527 ns/op,  358193 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     81191 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    937635 ns/op,  285259 B/op,    1564 allocs/op
BenchmarkInit,       1,27970346238 ns/op,3481193624 B/op,43477904 allocs/op
BenchmarkGeneExpression,     500,   5327572 ns/op,  399828 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1003401409 ns/op,  354696 B/op,    1737 allocs/op
BenchmarkStd,     500,   4455216 ns/op,  357933 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4463780 ns/op,  357991 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     81046 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    946257 ns/op,  285234 B/op,    1564 allocs/op
BenchmarkInit,       1,28048824245 ns/op,3481302504 B/op,43479494 allocs/op
BenchmarkGeneExpression,     500,   5320472 ns/op,  399986 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005096313 ns/op,  356312 B/op,    1735 allocs/op
BenchmarkStd,     500,   4421471 ns/op,  357554 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4498511 ns/op,  357815 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     81543 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    937140 ns/op,  285225 B/op,    1564 allocs/op
BenchmarkInit,       1,28057283468 ns/op,3481228152 B/op,43479134 allocs/op
BenchmarkGeneExpression,     500,   5413836 ns/op,  399834 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005149886 ns/op,  351864 B/op,    1738 allocs/op
BenchmarkStd,     500,   4902748 ns/op,  357876 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4478096 ns/op,  358184 B/op,    1725 allocs/op
BenchmarkSetScale,   50000,     78874 ns/op,    7944 B/op,      88 allocs/op
BenchmarkBackground,    2000,    938037 ns/op,  285138 B/op,    1563 allocs/op
BenchmarkInit,       1,28024197665 ns/op,3481483464 B/op,43480339 allocs/op
BenchmarkGeneExpression,     500,   5335413 ns/op,  400041 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1004060020 ns/op,  357128 B/op,    1742 allocs/op
BenchmarkStd,     500,   4438359 ns/op,  357673 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4432022 ns/op,  357513 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     78532 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    936674 ns/op,  285229 B/op,    1564 allocs/op
BenchmarkInit,       1,27956201266 ns/op,3481256184 B/op,43479181 allocs/op
BenchmarkGeneExpression,     500,   5350475 ns/op,  400068 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1004479107 ns/op,  354856 B/op,    1739 allocs/op
BenchmarkStd,     500,   4435500 ns/op,  357844 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4426650 ns/op,  358097 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     81126 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    934134 ns/op,  285236 B/op,    1564 allocs/op
BenchmarkInit,       1,28068038487 ns/op,3481482808 B/op,43480401 allocs/op
BenchmarkGeneExpression,     500,   5394718 ns/op,  400078 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005150203 ns/op,  354616 B/op,    1737 allocs/op
BenchmarkStd,     500,   5003158 ns/op,  357782 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4434211 ns/op,  357896 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     82598 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    934016 ns/op,  285229 B/op,    1564 allocs/op
BenchmarkInit,       1,27900321533 ns/op,3481464504 B/op,43480170 allocs/op
BenchmarkGeneExpression,     500,   5454142 ns/op,  399994 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1003509943 ns/op,  356552 B/op,    1738 allocs/op
BenchmarkStd,     500,   5026442 ns/op,  357942 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4455487 ns/op,  357837 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     80087 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    934167 ns/op,  285258 B/op,    1564 allocs/op
BenchmarkInit,       1,28178785487 ns/op,3481248312 B/op,43479192 allocs/op
BenchmarkGeneExpression,     500,   5348403 ns/op,  399937 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1004615167 ns/op,  395528 B/op,    1743 allocs/op
BenchmarkStd,     500,   4466685 ns/op,  358158 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4439861 ns/op,  358003 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     82574 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    940867 ns/op,  285242 B/op,    1564 allocs/op
BenchmarkInit,       1,27881469110 ns/op,3481378792 B/op,43479871 allocs/op
BenchmarkGeneExpression,     500,   5352420 ns/op,  399997 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1004353191 ns/op,  352200 B/op,    1739 allocs/op
BenchmarkStd,     500,   4445265 ns/op,  357813 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4428881 ns/op,  357861 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     81698 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    935524 ns/op,  285243 B/op,    1564 allocs/op
BenchmarkInit,       1,28133656700 ns/op,3481440840 B/op,43480143 allocs/op
BenchmarkGeneExpression,     500,   5339128 ns/op,  399937 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005138207 ns/op,  352040 B/op,    1738 allocs/op
BenchmarkStd,     500,   4463786 ns/op,  357851 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4418871 ns/op,  357985 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     81403 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    938515 ns/op,  285243 B/op,    1564 allocs/op
BenchmarkInit,       1,28035153860 ns/op,3481571368 B/op,43480316 allocs/op
BenchmarkGeneExpression,     500,   5300676 ns/op,  400028 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005196981 ns/op,  354696 B/op,    1738 allocs/op
BenchmarkStd,     500,   4751370 ns/op,  358389 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4453202 ns/op,  358332 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     82587 ns/op,    7933 B/op,      87 allocs/op
BenchmarkBackground,    2000,    929953 ns/op,  285212 B/op,    1564 allocs/op
BenchmarkInit,       1,28078751379 ns/op,3481400392 B/op,43479074 allocs/op
BenchmarkGeneExpression,     500,   5311895 ns/op,  399928 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005224154 ns/op,  350888 B/op,    1736 allocs/op
BenchmarkStd,     500,   4470492 ns/op,  357970 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4435289 ns/op,  358173 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     80919 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    933977 ns/op,  285240 B/op,    1564 allocs/op
BenchmarkInit,       1,27916457263 ns/op,3481344632 B/op,43479622 allocs/op
BenchmarkGeneExpression,     500,   5403935 ns/op,  400237 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1003647008 ns/op,  351848 B/op,    1736 allocs/op
BenchmarkStd,     500,   4955746 ns/op,  357804 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4447198 ns/op,  358096 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     81999 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    932785 ns/op,  285243 B/op,    1564 allocs/op
BenchmarkInit,       1,27903569382 ns/op,3481610888 B/op,43480491 allocs/op
BenchmarkGeneExpression,     500,   5458747 ns/op,  400003 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005232870 ns/op,  356552 B/op,    1738 allocs/op
BenchmarkStd,     500,   4909902 ns/op,  358222 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4461199 ns/op,  358376 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     82043 ns/op,    7933 B/op,      87 allocs/op
BenchmarkBackground,    2000,    936572 ns/op,  285299 B/op,    1565 allocs/op
BenchmarkInit,       1,27853539911 ns/op,3481664920 B/op,43481052 allocs/op
BenchmarkGeneExpression,     500,   5367101 ns/op,  400143 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1002942401 ns/op,  354648 B/op,    1737 allocs/op
BenchmarkStd,     500,   4906773 ns/op,  358286 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4425573 ns/op,  358333 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     79535 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    934736 ns/op,  285233 B/op,    1564 allocs/op
BenchmarkInit,       1,27889644243 ns/op,3481220952 B/op,43477898 allocs/op
BenchmarkGeneExpression,     500,   5293123 ns/op,  399824 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005493131 ns/op,  399976 B/op,    1743 allocs/op
BenchmarkStd,     500,   4448936 ns/op,  357973 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4431619 ns/op,  358153 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     82277 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    936640 ns/op,  285245 B/op,    1564 allocs/op
BenchmarkInit,       1,28320260631 ns/op,3481221080 B/op,43478929 allocs/op
BenchmarkGeneExpression,     500,   5273065 ns/op,  400120 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1003760550 ns/op,  354792 B/op,    1738 allocs/op
BenchmarkStd,     500,   4456615 ns/op,  358020 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4456342 ns/op,  357950 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     85164 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    934215 ns/op,  285241 B/op,    1564 allocs/op
BenchmarkInit,       1,28034081050 ns/op,3481414424 B/op,43480014 allocs/op
BenchmarkGeneExpression,     500,   5386604 ns/op,  399833 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1003481299 ns/op,  354792 B/op,    1738 allocs/op
BenchmarkStd,     500,   4424750 ns/op,  357809 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4452928 ns/op,  358025 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     79763 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    939260 ns/op,  285248 B/op,    1564 allocs/op
BenchmarkInit,       1,27933409915 ns/op,3481138264 B/op,43478683 allocs/op
BenchmarkGeneExpression,     500,   5377745 ns/op,  400297 B/op,    1694 allocs/op
BenchmarkAverageDiff,       1,1003775311 ns/op,  398488 B/op,    1743 allocs/op
BenchmarkStd,     500,   4476032 ns/op,  357782 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4499511 ns/op,  358024 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     81552 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    938498 ns/op,  285240 B/op,    1564 allocs/op
BenchmarkInit,       1,28105808628 ns/op,3481495592 B/op,43480405 allocs/op
BenchmarkGeneExpression,     500,   5374144 ns/op,  400055 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1003179330 ns/op,  354792 B/op,    1738 allocs/op
BenchmarkStd,     500,   4654822 ns/op,  357753 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4438234 ns/op,  357077 B/op,    1724 allocs/op
BenchmarkSetScale,   20000,     82299 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    937861 ns/op,  285245 B/op,    1564 allocs/op
BenchmarkInit,       1,27987206474 ns/op,3481210056 B/op,43478000 allocs/op
BenchmarkGeneExpression,     500,   5343391 ns/op,  399859 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005084836 ns/op,  356216 B/op,    1742 allocs/op
BenchmarkStd,     500,   4471297 ns/op,  357809 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4453109 ns/op,  357853 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     79019 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    937665 ns/op,  285244 B/op,    1564 allocs/op
BenchmarkInit,       1,27936257051 ns/op,3481537256 B/op,43480667 allocs/op
BenchmarkGeneExpression,     500,   5371282 ns/op,  400182 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1004116560 ns/op,  356408 B/op,    1737 allocs/op
BenchmarkStd,     500,   4950751 ns/op,  358049 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4430174 ns/op,  358077 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     82680 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    935977 ns/op,  285241 B/op,    1564 allocs/op
BenchmarkInit,       1,27866507214 ns/op,3481336088 B/op,43479671 allocs/op
BenchmarkGeneExpression,     500,   5548427 ns/op,  399886 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1004019720 ns/op,  354712 B/op,    1738 allocs/op
BenchmarkStd,     500,   4491273 ns/op,  357842 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4496421 ns/op,  358038 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     80941 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    961716 ns/op,  285250 B/op,    1564 allocs/op
BenchmarkInit,       1,28136947893 ns/op,3481346408 B/op,43479501 allocs/op
BenchmarkGeneExpression,     500,   5419879 ns/op,  399996 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1004299840 ns/op,  354536 B/op,    1736 allocs/op
BenchmarkStd,     500,   4946500 ns/op,  357910 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4438854 ns/op,  358153 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     79966 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    939114 ns/op,  285242 B/op,    1564 allocs/op
BenchmarkInit,       1,27954915325 ns/op,3481439240 B/op,43480040 allocs/op
BenchmarkGeneExpression,     500,   5502028 ns/op,  400233 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1004313085 ns/op,  356920 B/op,    1739 allocs/op
BenchmarkStd,     500,   4878478 ns/op,  357952 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4465428 ns/op,  357970 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     81061 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    938361 ns/op,  285221 B/op,    1564 allocs/op
BenchmarkInit,       1,28271609701 ns/op,3480944440 B/op,43474299 allocs/op
BenchmarkGeneExpression,     500,   5313158 ns/op,  399826 B/op,    1692 allocs/op
BenchmarkAverageDiff,       1,1005024721 ns/op,  355640 B/op,    1741 allocs/op
BenchmarkStd,     500,   4993403 ns/op,  358150 B/op,    1721 allocs/op
BenchmarkVariance,     500,   4449183 ns/op,  357826 B/op,    1724 allocs/op
BenchmarkSetScale,   20000,     80848 ns/op,    7931 B/op,      87 allocs/op
BenchmarkBackground,    2000,    933834 ns/op,  285195 B/op,    1564 allocs/op
BenchmarkInit,       1,28132694449 ns/op,3481507064 B/op,43480377 allocs/op
BenchmarkGeneExpression,     500,   5316454 ns/op,  400175 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1003628757 ns/op,  354856 B/op,    1738 allocs/op
BenchmarkStd,     500,   4447436 ns/op,  358144 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4433088 ns/op,  357938 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     80317 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    935153 ns/op,  285240 B/op,    1564 allocs/op
BenchmarkInit,       1,27851021105 ns/op,3481586312 B/op,43480654 allocs/op
BenchmarkGeneExpression,     500,   5487256 ns/op,  399922 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005064326 ns/op,  354664 B/op,    1737 allocs/op
BenchmarkStd,     500,   4630204 ns/op,  358812 B/op,    1723 allocs/op
BenchmarkVariance,     500,   4435496 ns/op,  358027 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     82079 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    931997 ns/op,  285217 B/op,    1564 allocs/op
BenchmarkInit,       1,27821093752 ns/op,3481056424 B/op,43478223 allocs/op
BenchmarkGeneExpression,     500,   5352462 ns/op,  400126 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005198002 ns/op,  351912 B/op,    1738 allocs/op
BenchmarkStd,     500,   4983770 ns/op,  358059 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4488912 ns/op,  358262 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     80179 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    933196 ns/op,  285236 B/op,    1564 allocs/op
BenchmarkInit,       1,27937301541 ns/op,3481480296 B/op,43480246 allocs/op
BenchmarkGeneExpression,     500,   5360803 ns/op,  399703 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1003982764 ns/op,  351864 B/op,    1737 allocs/op
BenchmarkStd,     500,   5023179 ns/op,  357694 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4811408 ns/op,  357783 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     82925 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    936336 ns/op,  285235 B/op,    1564 allocs/op
BenchmarkInit,       1,28264960153 ns/op,3481092152 B/op,43477376 allocs/op
BenchmarkGeneExpression,     500,   5342487 ns/op,  399957 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005568917 ns/op,  353240 B/op,    1740 allocs/op
BenchmarkStd,     500,   5021795 ns/op,  357783 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4451233 ns/op,  358121 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     81030 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    935991 ns/op,  285232 B/op,    1564 allocs/op
BenchmarkInit,       1,28011174887 ns/op,3481386040 B/op,43479474 allocs/op
BenchmarkGeneExpression,     500,   5315085 ns/op,  400033 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005241228 ns/op,  396536 B/op,    1742 allocs/op
BenchmarkStd,     500,   4431087 ns/op,  357921 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4462430 ns/op,  358117 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     80851 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    939026 ns/op,  285249 B/op,    1564 allocs/op
BenchmarkInit,       1,27939437885 ns/op,3481442168 B/op,43480041 allocs/op
BenchmarkGeneExpression,     500,   5344633 ns/op,  400057 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005293882 ns/op,  356616 B/op,    1738 allocs/op
BenchmarkStd,     500,   5033405 ns/op,  358023 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4445925 ns/op,  358063 B/op,    1725 allocs/op
BenchmarkSetScale,   20000,     79594 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,    941023 ns/op,  285260 B/op,    1564 allocs/op
BenchmarkInit,       1,28045698986 ns/op,3481183352 B/op,43477826 allocs/op
BenchmarkGeneExpression,     500,   5343112 ns/op,  400012 B/op,    1693 allocs/op
BenchmarkAverageDiff,       1,1005196243 ns/op,  355128 B/op,    1737 allocs/op
BenchmarkStd,     500,   4474545 ns/op,  357834 B/op,    1722 allocs/op
BenchmarkVariance,     500,   4500509 ns/op,  357956 B/op,    1725 allocs/op
